,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es,text_hi
273,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP disabilities  low income people  and even people of color  Basically  anyone who isn t a rich white guy  he doesn t really have time or thoughts for  If you don t believe me  then one  look it up for yourself  and two think to yourself  why would he be impeached twice   You need,1440735132034363395,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP disabilities  low income people  and even people of color  Basically  anyone who isn t a rich white guy  he doesn t really have time or thoughts for  If you don t believe me  then one  look it up for yourself  and two think to yourself  why would he be impeached twice   You need,2021-09-22T17:49:57.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP disabilities, low income people, and even people of color. Basically, anyone who isn't a rich white guy, he doesn't really have time or thoughts for. If you don't believe me, then one, look it up for yourself, and two think to yourself ""why would he be impeached twice?"" You need",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/REePdT6mI4'],,
274,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP 3  Speaking of  2  I m not trying to create an argument  but rather just stating the facts  But there was video leakage of trump sexually harassing women  Also  he puts down women  which if you re a woman  I m kinda disappointed in you for supporting him   people with,1440735067022585856,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP 3  Speaking of  2  I m not trying to create an argument  but rather just stating the facts  But there was video leakage of trump sexually harassing women  Also  he puts down women  which if you re a woman  I m kinda disappointed in you for supporting him   people with,2021-09-22T17:49:42.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP 3) Speaking of #2, I'm not trying to create an argument, but rather just stating the facts. But there was video leakage of trump sexually harassing women. Also, he puts down women,(which if you're a woman, I'm kinda disappointed in you for supporting him), people with",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/ZeRqGfT6Ef'],,
275,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP 2  There is no logical evidence that suggestions Biden is a pedophile  Unless you believe shaking kids hands and giving them hugs is pedophilia  then we d ALL be pedophiles  So please  if your going to create an argument  at least get the facts right ,1440734988710731777,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP 2  There is no logical evidence that suggestions Biden is a pedophile  Unless you believe shaking kids hands and giving them hugs is pedophilia  then we d ALL be pedophiles  So please  if your going to create an argument  at least get the facts right ,2021-09-22T17:49:23.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP 2) There is no logical evidence that suggestions Biden is a pedophile. Unless you believe shaking kids hands and giving them hugs is pedophilia, then we'd ALL be pedophiles. So please, if your going to create an argument, at least get the facts right.",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/17RLHlhF1n'],,
276,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP Now  if someone were to abort a developed baby  then you d have a point  But until then  you might as well call a period abortion  because the blood during a period is composed of unused eggs  which is essentially what your taking out during an abortion ,1440734920700162054,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP Now  if someone were to abort a developed baby  then you d have a point  But until then  you might as well call a period abortion  because the blood during a period is composed of unused eggs  which is essentially what your taking out during an abortion ,2021-09-22T17:49:07.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP Now, if someone were to abort a developed baby, then you'd have a point. But until then, you might as well call a period abortion, because the blood during a period is composed of unused eggs, which is essentially what your taking out during an abortion.",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/sSAMGPMzp4'],,
277,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP There is so much wrong with that statement  it makes my brain hurt trying to figure out where to start 1  abortion is NOT  killing babies  do research  Abortions are conducted before the embryo even has a heartbeat  Which means its NOT EVEN A BABY YET ,1440734814110289925,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP There is so much wrong with that statement  it makes my brain hurt trying to figure out where to start 1  abortion is NOT  killing babies  do research  Abortions are conducted before the embryo even has a heartbeat  Which means its NOT EVEN A BABY YET ,2021-09-22T17:48:41.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP There is so much wrong with that statement, it makes my brain hurt trying to figure out where to start.

1) abortion is NOT ""killing babies"" do research. Abortions are conducted before the embryo even has a heartbeat. Which means its NOT EVEN A BABY YET.",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/niALnVU9dO'],,
278,en,1434233300315377664,803694179079458816, vgilbert5084  HarrisonBecker7  VP Besides your tweet  where is this universal right codified  Free advice  live in the world as it exists ,1440733194177769475,False, vgilbert5084  HarrisonBecker7  VP Besides your tweet  where is this universal right codified  Free advice  live in the world as it exists ,2021-09-22T17:42:15.000Z,USA,"@vgilbert5084 @HarrisonBecker7 @VP Besides your tweet, where is this universal right codified? Free advice; live in the world as it exists.",[],[],"['vgilbert5084', 'HarrisonBecker7', 'VP']",[],,
279,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP Also  who wouldn t trust scientists who dedicate their life trying to research and provide adequate solutions to diseases  than an orange guy who spent a year claiming a huge worldwide pandemic that killed millions of innocent people was a  hoax  even after he had it himself  ,1440729263758401538,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP Also  who wouldn t trust scientists who dedicate their life trying to research and provide adequate solutions to diseases  than an orange guy who spent a year claiming a huge worldwide pandemic that killed millions of innocent people was a  hoax  even after he had it himself  ,2021-09-22T17:26:38.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP Also, who wouldn't trust scientists who dedicate their life trying to research and provide adequate solutions to diseases, than an orange guy who spent a year claiming a huge worldwide pandemic that killed millions of innocent people was a ""hoax"" even after he had it himself!!",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/rKjW181qrR'],,
280,en,1434233300315377664,803694179079458816, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP HA  And THIS sums up the republican party  Only caring about themselves  Do you care about people losing family members  Do you care that people can t see their family because if they did they could DIE  There s more people in the world besides you  Think about that ,1440728415842148357,False, WhoReallyGives7  PaulwDrake2  tylersfIoof  HarrisonBecker7  VP HA  And THIS sums up the republican party  Only caring about themselves  Do you care about people losing family members  Do you care that people can t see their family because if they did they could DIE  There s more people in the world besides you  Think about that ,2021-09-22T17:23:16.000Z,USA,"@WhoReallyGives7 @PaulwDrake2 @tylersfIoof @HarrisonBecker7 @VP HA. 
And THIS sums up the republican party. Only caring about themselves. Do you care about people losing family members? Do you care that people can't see their family because if they did they could DIE? 
There's more people in the world besides you. 
Think about that.",[],[],"['WhoReallyGives7', 'PaulwDrake2', 'tylersfIoof', 'HarrisonBecker7', 'VP']",['https://t.co/gxFqO6vahR'],,
281,en,1434233300315377664,803694179079458816, patriot8612  HarrisonBecker7  VP Doesn t mean you can t spread it to others I have family who are all sick and in the hospital because  just like you  they refuse to be vaccinated  2 probably won t survive It s not just you in the world  Your actions effect others  Please take this into consideration  Thanks ,1440727701082411008,False, patriot8612  HarrisonBecker7  VP Doesn t mean you can t spread it to others I have family who are all sick and in the hospital because  just like you  they refuse to be vaccinated  2 probably won t survive It s not just you in the world  Your actions effect others  Please take this into consideration  Thanks ,2021-09-22T17:20:26.000Z,USA,"@patriot8612 @HarrisonBecker7 @VP Doesn't mean you can't spread it to others.
I have family who are all sick and in the hospital because, just like you, they refuse to be vaccinated. 2 probably won't survive.
It's not just you in the world. Your actions effect others. Please take this into consideration. Thanks.",[],[],"['patriot8612', 'HarrisonBecker7', 'VP']",['https://t.co/2n9vnSedJy'],,
282,en,1434233300315377664,803694179079458816, Hmart87  HarrisonBecker7  VP Doesn t mean you can t spread it to others I have family who are all sick and in the hospital because  just like you  they refuse to be vaccinated  2 probably won t survive It s not just you in the world  Your actions effect others  Please take this into consideration  Thanks ,1440727550104276998,False, Hmart87  HarrisonBecker7  VP Doesn t mean you can t spread it to others I have family who are all sick and in the hospital because  just like you  they refuse to be vaccinated  2 probably won t survive It s not just you in the world  Your actions effect others  Please take this into consideration  Thanks ,2021-09-22T17:19:50.000Z,USA,"@Hmart87 @HarrisonBecker7 @VP Doesn't mean you can't spread it to others.
I have family who are all sick and in the hospital because, just like you, they refuse to be vaccinated. 2 probably won't survive.
It's not just you in the world. Your actions effect others. Please take this into consideration. Thanks.",[],[],"['Hmart87', 'HarrisonBecker7', 'VP']",['https://t.co/sWZ289UZj9'],,
283,en,1434233300315377664,803694179079458816, cdenton71  HarrisonBecker7  VP Healthcare is a universal right ,1440726720441581581,False, cdenton71  HarrisonBecker7  VP Healthcare is a universal right ,2021-09-22T17:16:32.000Z,USA,@cdenton71 @HarrisonBecker7 @VP Healthcare is a universal right.,[],[],"['cdenton71', 'HarrisonBecker7', 'VP']",[],,
284,en,1434233300315377664,803694179079458816, sullyjr86  HarrisonBecker7  VP How can you have freedom if your dead Healthcare is a universal right and factors into freedomI have family in the HOSPITAL right now because they refuse to be vaccinated 2 probably won t surviveIn order to have freedom  we must all do our part in this Please consider all this,1440726355604230148,False, sullyjr86  HarrisonBecker7  VP How can you have freedom if your dead Healthcare is a universal right and factors into freedomI have family in the HOSPITAL right now because they refuse to be vaccinated 2 probably won t surviveIn order to have freedom  we must all do our part in this Please consider all this,2021-09-22T17:15:05.000Z,USA,"@sullyjr86 @HarrisonBecker7 @VP How can you have freedom if your dead?
Healthcare is a universal right and factors into freedom
I have family in the HOSPITAL right now because they refuse to be vaccinated 2 probably won't survive
In order to have freedom, we must all do our part in this Please consider all this",[],[],"['sullyjr86', 'HarrisonBecker7', 'VP']",['https://t.co/bdaco4dUzv'],,
285,en,1434233300315377664,803694179079458816, polycomplexity  VP  POTUS least consider it  Do research  This is so important  To everyone ,1440724777228931083,False, polycomplexity  VP  POTUS least consider it  Do research  This is so important  To everyone ,2021-09-22T17:08:48.000Z,USA,@polycomplexity @VP @POTUS least consider it. Do research. This is so important! To everyone.,[],[],"['polycomplexity', 'VP', 'POTUS']",[],,
286,en,1434233300315377664,803694179079458816, polycomplexity  VP  POTUS reaction  Allergic reactions can happen to anyone for any reason peanut allergies are a common allergy   I m not saying people should be FORCED to get the vaccine  but I think we should strongly get the public to get it  It s the only way all of this will end  So please  At,1440724623436369928,False, polycomplexity  VP  POTUS reaction  Allergic reactions can happen to anyone for any reason peanut allergies are a common allergy   I m not saying people should be FORCED to get the vaccine  but I think we should strongly get the public to get it  It s the only way all of this will end  So please  At,2021-09-22T17:08:12.000Z,USA,"@polycomplexity @VP @POTUS reaction. Allergic reactions can happen to anyone for any reason(peanut allergies are a common allergy). 
I'm not saying people should be FORCED to get the vaccine, but I think we should strongly get the public to get it. It's the only way all of this will end. 
So please. At",[],[],"['polycomplexity', 'VP', 'POTUS']",['https://t.co/6ZZyKAdngH'],,
287,en,1434233300315377664,803694179079458816, polycomplexity  VP  POTUS you don t get the vaccine  The majority of my family who doesn t have the vaccine are currently in the hospital  2 probably won t survive  And all the people that I know who have had the vaccine which is quite a lot  only 1 has has a serious reaction  and it was an allergic,1440724530142453769,False, polycomplexity  VP  POTUS you don t get the vaccine  The majority of my family who doesn t have the vaccine are currently in the hospital  2 probably won t survive  And all the people that I know who have had the vaccine which is quite a lot  only 1 has has a serious reaction  and it was an allergic,2021-09-22T17:07:50.000Z,USA,"@polycomplexity @VP @POTUS you don't get the vaccine. The majority of my family who doesn't have the vaccine are currently in the hospital. 2 probably won't survive. And all the people that I know who have had the vaccine(which is quite a lot) only 1 has has a serious reaction, and it was an allergic",[],[],"['polycomplexity', 'VP', 'POTUS']",['https://t.co/cvOzcsudmg'],,
288,en,1434233300315377664,803694179079458816, polycomplexity  VP  POTUS While that is true  and I always support a woman  or anyone for that matter  in their right to their body  I must say  please at least consider it  You said you haven t studied this before  so then study it I m only saying all this because I have personally seen what happens if,1440724327729545225,False, polycomplexity  VP  POTUS While that is true  and I always support a woman  or anyone for that matter  in their right to their body  I must say  please at least consider it  You said you haven t studied this before  so then study it I m only saying all this because I have personally seen what happens if,2021-09-22T17:07:01.000Z,USA,"@polycomplexity @VP @POTUS While that is true, and I always support a woman (or anyone for that matter) in their right to their body, I must say, please at least consider it. You said you haven't studied this before, so then study it!
I'm only saying all this because I have personally seen what happens if",[],[],"['polycomplexity', 'VP', 'POTUS']",['https://t.co/pWfS6vdFma'],,
289,es,1433935337852575746,803694179079458816, VP Hola Kamala soy yo otra vez espero q me entiendas asi como tarde o temprano P Rico va a ser otra estrella en la bandera deUSAasi deberian hacer con VNZLA q haì si q hay provecho para los USA xq no hay cosa q VNZLA no tenga xq astaThorium tiene q es mucho mas fuerte del Urno Plton,1439297625119920135,False,,2021-09-18T18:37:49.000Z,USA,"@VP Hola Kamala soy yo otra vez espero q me entiendas asi como tarde o temprano P.Rico va a ser otra estrella en la bandera deUSAasi deberian hacer con VNZLA q haì si q hay provecho para los USA xq no hay cosa q VNZLA no tenga xq astaThorium tiene q es mucho mas fuerte del Urno,Plton",[],[],['VP'],['https://t.co/KS1vpVbdbc'], VP Hola Kamala soy yo otra vez espero q me entiendas asi como tarde o temprano P Rico va a ser otra estrella en la bandera deUSAasi deberian hacer con VNZLA q haì si q hay provecho para los USA xq no hay cosa q VNZLA no tenga xq astaThorium tiene q es mucho mas fuerte del Urno Plton,
290,en,1433591823658782720,803694179079458816, VP You do nothing at all  Must be to stupid to realize your job since you got on ur knees to make it up there  Resign immediately you traitor,1440798986584031251,False, VP You do nothing at all  Must be to stupid to realize your job since you got on ur knees to make it up there  Resign immediately you traitor,2021-09-22T22:03:41.000Z,USA,@VP You do nothing at all! Must be to stupid to realize your job since you got on ur knees to make it up there! Resign immediately you traitor,[],[],['VP'],['https://t.co/PrLLVnFZmy'],,
291,en,1430333088043778049,803694179079458816, VP STOP THE ILLEGAL ILLEGAL IMMIGRATION  ASYLUM  REFUGEE VISAS  THOUSANDS OF PEOPLE ALREADY IN THE USA WITHOUT VISAS  EVEN OBAMA WAS DEPORTED THOUSANDS OF PEOPLE WHO VISAS ARE EIRED THIS CRISIS IS GOING TO BE DANGEROUS FOR USA  THEIR IS A LEGAL WAY TO COME TO THE USA,1439685365699424256,False, VP STOP THE ILLEGAL ILLEGAL IMMIGRATION  ASYLUM  REFUGEE VISAS  THOUSANDS OF PEOPLE ALREADY IN THE USA WITHOUT VISAS  EVEN OBAMA WAS DEPORTED THOUSANDS OF PEOPLE WHO VISAS ARE EIRED THIS CRISIS IS GOING TO BE DANGEROUS FOR USA  THEIR IS A LEGAL WAY TO COME TO THE USA,2021-09-19T20:18:33.000Z,USA,"@VP STOP THE ILLEGAL ILLEGAL IMMIGRATION, ASYLUM, REFUGEE VISAS, THOUSANDS OF PEOPLE ALREADY IN THE USA WITHOUT VISAS, EVEN OBAMA WAS DEPORTED THOUSANDS OF PEOPLE WHO VISAS ARE EXPIRED.
THIS CRISIS IS GOING TO BE DANGEROUS FOR USA. THEIR IS A LEGAL WAY TO COME TO THE USA",['XP'],[],['VP'],['https://t.co/yyNlbRqln0'],,
292,en,1429772414888591366,803694179079458816, ChloeDimon  KevinJosephKel1  VP I m very chilled  Just call it like I see it ,1439667113321435137,False, ChloeDimon  KevinJosephKel1  VP I m very chilled  Just call it like I see it ,2021-09-19T19:06:02.000Z,USA,@ChloeDimon @KevinJosephKel1 @VP I'm very chilled. Just call it like I see it.,[],[],"['ChloeDimon', 'KevinJosephKel1', 'VP']",[],,
293,en,1429772414888591366,803694179079458816, ChloeDimon  KevinJosephKel1  VP Of all the people in power  you re blaming one Asian Black woman for everything  Why is that   Is it misogyny  bigotry  racism  etc  Take a good  honest look at yourself  amp  ask Why am I blaming this 1 woman for everything  FYI  racism is not just a big city problem ,1439666961236037639,False, ChloeDimon  KevinJosephKel1  VP Of all the people in power  you re blaming one Asian Black woman for everything  Why is that   Is it misogyny  bigotry  racism  etc  Take a good  honest look at yourself  amp  ask Why am I blaming this 1 woman for everything  FYI  racism is not just a big city problem ,2021-09-19T19:05:25.000Z,USA,"@ChloeDimon @KevinJosephKel1 @VP Of all the people in power, you're blaming one Asian/Black woman for everything. Why is that?  Is it misogyny, bigotry, racism, etc. Take a good, honest look at yourself &amp; ask Why am I blaming this 1 woman for everything? FYI. racism is not just a big city problem.",[],[],"['ChloeDimon', 'KevinJosephKel1', 'VP']",['https://t.co/t333wAQxVy'],,
294,en,1429772414888591366,803694179079458816, ADJ5859  KevinJosephKel1  VP Way to turn absolutely everything into race  Where I am from I can look at any one of color and be totally fine with them I think it s the big cities where the problem is y all need to chill the f    out,1439619552980185088,False, ADJ5859  KevinJosephKel1  VP Way to turn absolutely everything into race  Where I am from I can look at any one of color and be totally fine with them I think it s the big cities where the problem is y all need to chill the f    out,2021-09-19T15:57:02.000Z,USA,@ADJ5859 @KevinJosephKel1 @VP Way to turn absolutely everything into race. Where I am from I can look at any one of color and be totally fine with them I think it's the big cities where the problem is y'all need to chill the f*** out,[],[],"['ADJ5859', 'KevinJosephKel1', 'VP']",['https://t.co/NxkaJRzPyy'],,
295,en,1428499521059790852,803694179079458816, VP Yeah  well when you stop giving them extra money  then they re going to find a job ,1438973642642280448,False, VP Yeah  well when you stop giving them extra money  then they re going to find a job ,2021-09-17T21:10:25.000Z,USA,"@VP Yeah, well when you stop giving them extra money, then they're going to find a job.",[],[],['VP'],[],,
296,en,1425922535565271045,803694179079458816, VP  POTUS Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,1439058988813914113,False, VP  POTUS Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,2021-09-18T02:49:34.000Z,USA,"@VP @POTUS Please reinstate #UI benefits for #Covid #LongHaulers. We are debilitated, unable to work and have no income. It’s #Emergency status at this point.",[],"['UI', 'Covid', 'LongHaulers']","['VP', 'POTUS']",['https://t.co/Yot4CzXg2o'],,
297,en,1425579545814577153,803694179079458816, VP  UnityHealthCare Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,1439059036029210624,False, VP  UnityHealthCare Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,2021-09-18T02:49:45.000Z,USA,"@VP @UnityHealthCare Please reinstate #UI benefits for #Covid #LongHaulers. We are debilitated, unable to work and have no income. It’s #Emergency status at this point.",[],"['UI', 'Covid', 'LongHaulers']","['VP', 'UnityHealthCare']",['https://t.co/7qYJtepnqA'],,
298,en,1424384001356275718,803694179079458816, VP How many vaccines we shall get even if COVID 19 variety in different viral forms We have to make indispensable decision ,1440678282974744578,False, VP How many vaccines we shall get even if COVID 19 variety in different viral forms We have to make indispensable decision ,2021-09-22T14:04:03.000Z,USA,"@VP How many vaccines we shall get even if COVID-19 variety in different viral forms?
We have to make indispensable decision 😣",['😣'],[],['VP'],[],,
299,en,1421242704864976904,803694179079458816, VP I have an religious objection to contract tracing technologies  and deceptive policy makers  as well as dominion voting software  Self Govern  means   Ms  Harris do not tread on me  Respectfully submitted to the Constitution  and my own conscience ,1440532242393038854,False, VP I have an religious objection to contract tracing technologies  and deceptive policy makers  as well as dominion voting software  Self Govern  means   Ms  Harris do not tread on me  Respectfully submitted to the Constitution  and my own conscience ,2021-09-22T04:23:45.000Z,USA,"@VP I have an religious objection to contract tracing technologies, and deceptive policy makers, as well as dominion voting software. Self Govern, means , Ms. Harris do not tread on me. Respectfully submitted to the Constitution, and my own conscience.",[],[],['VP'],['https://t.co/fBuyQkmtAK'],,
