,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi
944,en,1440959389528117250,13850422, CNNPolitics In between sending whips to the border to whip undesirable immigrants with… ,1440961240524902404,False, CNNPolitics In between sending whips to the border to whip undesirable immigrants with… ,2021-09-23T08:48:26.000Z,USA,@CNNPolitics In between sending whips to the border to whip undesirable immigrants with….,[],[],['CNNPolitics'],[],
945,en,1440959389528117250,13850422, CNNPolitics Are you looking for Flyer Brochure poster Banner Business Card Brand Identity Cover letter Letter Headed Designer  Contact https   t co Z2fjsZd4Hh,1440960237268176899,False, CNNPolitics Are you looking for Flyer Brochure poster Banner Business Card Brand Identity Cover letter Letter Headed Designer  Contact https   t co Z2fjsZd4Hh,2021-09-23T08:44:26.000Z,USA,"@CNNPolitics Are you looking for Flyer,Brochure,poster,Banner,Business Card,
Brand Identity,Cover letter,Letter Headed Designer? Contact https://t.co/Z2fjsZd4Hh",[],[],['CNNPolitics'],['https://t.co/92QLa2SlSk'],
946,en,1440959389528117250,13850422, CNNPolitics Guess who s paying ,1440960001170890754,False, CNNPolitics Guess who s paying ,2021-09-23T08:43:30.000Z,USA,@CNNPolitics Guess who's paying.,[],[],['CNNPolitics'],[],
947,en,1440959092001017858,24665413, ThisIsAndro ah that s good  a little less pessimistic ,1441011310947340293,False, ThisIsAndro ah that s good  a little less pessimistic ,2021-09-23T12:07:23.000Z,USA,"@ThisIsAndro ah that's good, a little less pessimistic!",[],[],['ThisIsAndro'],[],
948,en,1440959092001017858,24665413, katharinegk No    number  donno what happened there ,1441010588990283783,False, katharinegk No    number  donno what happened there ,2021-09-23T12:04:31.000Z,USA,"@katharinegk No* = number, donno what happened there.",[],[],['katharinegk'],[],
949,en,1440959092001017858,24665413, ThisIsAndro There was a system in Belgium where you could register online and if there were some extra vaccines left at the end of the day you d get a short notice to come and get vaxxed  Easy solution not to waste vaccines imo,1441009995437445123,False, ThisIsAndro There was a system in Belgium where you could register online and if there were some extra vaccines left at the end of the day you d get a short notice to come and get vaxxed  Easy solution not to waste vaccines imo,2021-09-23T12:02:10.000Z,USA,@ThisIsAndro There was a system in Belgium where you could register online and if there were some extra vaccines left at the end of the day you'd get a short notice to come and get vaxxed. Easy solution not to waste vaccines imo,[],[],['ThisIsAndro'],['https://t.co/rXb9nZGrZO'],
950,en,1440959092001017858,24665413, ThisIsAndro yeah for sure ,1441009588669669379,False, ThisIsAndro yeah for sure ,2021-09-23T12:00:33.000Z,USA,@ThisIsAndro yeah for sure 😪,['😪'],[],['ThisIsAndro'],[],
951,en,1440959092001017858,24665413, katharinegk Yeah there are no things that can be done  Its just a shame begging for vaccines from US or WHO and then end up not knowing what to do with it   ,1441009111391420420,False, katharinegk Yeah there are no things that can be done  Its just a shame begging for vaccines from US or WHO and then end up not knowing what to do with it   ,2021-09-23T11:58:39.000Z,USA,@katharinegk Yeah there are no things that can be done. Its just a shame begging for vaccines from US or WHO and then end up not knowing what to do with it...,[],[],['katharinegk'],['https://t.co/QeGkr5NBaS'],
952,en,1440959092001017858,24665413, ThisIsAndro yeah but he was recently arrived  i was saying they should let people like him get it if they ll eire otherwise   ,1441006104117489667,False, ThisIsAndro yeah but he was recently arrived  i was saying they should let people like him get it if they ll eire otherwise   ,2021-09-23T11:46:42.000Z,USA,@ThisIsAndro yeah but he was recently arrived! i was saying they should let people like him get it if they'll expire otherwise...,['xp'],[],['ThisIsAndro'],[],
953,en,1440959092001017858,24665413, katharinegk 3 months in Georgia  That makes the tourist eligible,1441005781655212037,False, katharinegk 3 months in Georgia  That makes the tourist eligible,2021-09-23T11:45:25.000Z,USA,@katharinegk 3 months in Georgia? That makes the tourist eligible,[],[],['katharinegk'],[],
954,en,1440959092001017858,24665413, ThisIsAndro Just took the train sitting next to an unvaccinated tourist who wants to get a vaccine but can t for 3 months   ,1441004985697947648,False, ThisIsAndro Just took the train sitting next to an unvaccinated tourist who wants to get a vaccine but can t for 3 months   ,2021-09-23T11:42:15.000Z,USA,@ThisIsAndro Just took the train sitting next to an unvaccinated tourist who wants to get a vaccine but can't for 3 months :/,[],[],['ThisIsAndro'],[],
955,en,1440959092001017858,24665413, ThisIsAndro Or vaccinate the foreigners that came 1 month ago  not 3   ,1440992774799699969,False, ThisIsAndro Or vaccinate the foreigners that came 1 month ago  not 3   ,2021-09-23T10:53:44.000Z,USA,"@ThisIsAndro Or vaccinate the foreigners that came 1 month ago, not 3!!!",[],[],['ThisIsAndro'],[],
956,en,1440959092001017858,24665413, ThisIsAndro Let the Sinofarm vaccinated people take a third shot    I took 2 dose of Sinofarm in may  now it’s 4 months past  let us to take Pfizer   ,1440992562962124801,False, ThisIsAndro Let the Sinofarm vaccinated people take a third shot    I took 2 dose of Sinofarm in may  now it’s 4 months past  let us to take Pfizer   ,2021-09-23T10:52:54.000Z,USA,"@ThisIsAndro Let the Sinofarm vaccinated people take a third shot!!! I took 2 dose of Sinofarm in may, now it’s 4 months past, let us to take Pfizer ))",[],[],['ThisIsAndro'],['https://t.co/95V7qPZCvV'],
957,en,1440959092001017858,24665413,We have all these vaccines and Johnson and Johnson will come too  I don t understand are you really sabotaging it    It was said previously a large chunk of Pfizer vaccines eires end of November or so  Daily vaccination rates are very low  13 14k this week  ,1440959093833879552,False,We have all these vaccines and Johnson and Johnson will come too  I don t understand are you really sabotaging it    It was said previously a large chunk of Pfizer vaccines eires end of November or so  Daily vaccination rates are very low  13 14k this week  ,2021-09-23T08:39:54.000Z,USA,"We have all these vaccines and Johnson and Johnson will come too. I don't understand are you really sabotaging it?!"" 

It was said previously a large chunk of Pfizer vaccines expires end of November or so. Daily vaccination rates are very low (13-14k this week).",['xp'],[],[],['https://t.co/89tmG0P3tG'],
958,en,1440958932458037248,106112755, yasmeister You are completely right  WTF     ,1441017107391582211,False, yasmeister You are completely right  WTF     ,2021-09-23T12:30:25.000Z,USA,@yasmeister You are completely right. WTF?????,[],[],['yasmeister'],[],
959,en,1440958932458037248,106112755, yasmeister I kinda understand,1441000682115538944,False, yasmeister I kinda understand,2021-09-23T11:25:09.000Z,USA,@yasmeister I kinda understand,[],[],['yasmeister'],[],
960,en,1440958932458037248,106112755, 1rduncan  yasmeister Didn´t say she wasn´t right  didn´t say it wasn´t racist  just saying that there is enough room to fill a elephant horde when it comes to skepticisim towards politicians  especially in our country ,1440995936218587139,False, 1rduncan  yasmeister Didn´t say she wasn´t right  didn´t say it wasn´t racist  just saying that there is enough room to fill a elephant horde when it comes to skepticisim towards politicians  especially in our country ,2021-09-23T11:06:18.000Z,USA,@1rduncan @yasmeister Didn´t say she wasn´t right..didn´t say it wasn´t racist..just saying that there is enough room to fill a elephant horde when it comes to skepticisim towards politicians..especially in our country!,[],[],"['1rduncan', 'yasmeister']",['https://t.co/PCE3XQVmkf'],
961,en,1440958932458037248,106112755, cancuw  yasmeister Well  as I said I was thinking out loud   but didn´t the health minister praised the chinese vaccine as the next best thing and six months later it was worth shite  So who can say it won´t happen with the Pfizer thingy  I´d say given the facts  there is room for reasonable doubt,1440994643597041664,False, cancuw  yasmeister Well  as I said I was thinking out loud   but didn´t the health minister praised the chinese vaccine as the next best thing and six months later it was worth shite  So who can say it won´t happen with the Pfizer thingy  I´d say given the facts  there is room for reasonable doubt,2021-09-23T11:01:10.000Z,USA,"@cancuw @yasmeister Well, as I said I was thinking out loud...but didn´t the health minister praised the chinese vaccine as the next best thing and six months later it was worth shite. So who can say it won´t happen with the Pfizer thingy..I´d say given the facts..there is room for reasonable doubt",[],[],"['cancuw', 'yasmeister']",['https://t.co/uA1zhzWjzP'],
962,en,1440958932458037248,106112755, yasmeister That is really stupid  Americans doesnt even have a national database and travelling freely  How hard to fake a stupid US vaccination paper This is much more legit than Health Ministry database huh   OK  https   t co lOLaYVjROA,1440991613417885699,False, yasmeister That is really stupid  Americans doesnt even have a national database and travelling freely  How hard to fake a stupid US vaccination paper This is much more legit than Health Ministry database huh   OK  https   t co lOLaYVjROA,2021-09-23T10:49:07.000Z,USA,"@yasmeister That is really stupid. Americans doesnt even have a national database and travelling freely. How hard to fake a stupid US vaccination paper?

This is much more legit than Health Ministry database huh? :) OK. https://t.co/lOLaYVjROA",[':)'],[],['yasmeister'],['https://t.co/1n1OGE88op'],
963,en,1440958932458037248,106112755, yasmeister It it is the case I totally agree with you  BorisJohnson,1440984645101924354,False, yasmeister It it is the case I totally agree with you  BorisJohnson,2021-09-23T10:21:26.000Z,USA,"@yasmeister It it is the case,I totally agree with you @BorisJohnson",[],[],"['yasmeister', 'BorisJohnson']",[],
964,en,1440958932458037248,106112755, Barcelones72  yasmeister “Maybe…” is not a correct way for regulative obligations between countries  As long as you have no solid proof  it becomes pure speculation and speculation cannot be the starting point for any restrictions  And if UK happens to have any proof  they must share it openly as well ,1440983386353504257,False, Barcelones72  yasmeister “Maybe…” is not a correct way for regulative obligations between countries  As long as you have no solid proof  it becomes pure speculation and speculation cannot be the starting point for any restrictions  And if UK happens to have any proof  they must share it openly as well ,2021-09-23T10:16:26.000Z,USA,"@Barcelones72 @yasmeister “Maybe…” is not a correct way for regulative obligations between countries. As long as you have no solid proof, it becomes pure speculation and speculation cannot be the starting point for any restrictions. And if UK happens to have any proof, they must share it openly as well.",[],[],"['Barcelones72', 'yasmeister']",['https://t.co/7WiPoYMPHm'],
965,en,1440958932458037248,106112755, Barcelones72  yasmeister I’m sorry but this is completely illogical and it has nothing to do with people’s president or with the country where they got vaccinated in  this is a racist attitude so she right  basically ,1440981998869401603,False, Barcelones72  yasmeister I’m sorry but this is completely illogical and it has nothing to do with people’s president or with the country where they got vaccinated in  this is a racist attitude so she right  basically ,2021-09-23T10:10:55.000Z,USA,"@Barcelones72 @yasmeister I’m sorry but this is completely illogical and it has nothing to do with people’s president or with the country where they got vaccinated in. this is a racist attitude so she right, basically.",[],[],"['Barcelones72', 'yasmeister']",['https://t.co/ViOAhod7DS'],
966,en,1440958932458037248,106112755, Barcelones72  yasmeister What you are saying is not even relevant about what she is talking about dude    After people get vaccinated  you can not discriminate them according to which coutries they live in  I really suggest you to stop demagogy and think better before you say something   ,1440978773734789121,False, Barcelones72  yasmeister What you are saying is not even relevant about what she is talking about dude    After people get vaccinated  you can not discriminate them according to which coutries they live in  I really suggest you to stop demagogy and think better before you say something   ,2021-09-23T09:58:06.000Z,USA,"@Barcelones72 @yasmeister What you are saying is not even relevant about what she is talking about dude... After people get vaccinated, you can not discriminate them according to which coutries they live in. I really suggest you to stop demagogy and think better before you say something...",[],[],"['Barcelones72', 'yasmeister']",['https://t.co/W1Ht0uR07C'],
967,en,1440958932458037248,106112755, darkponzi  yasmeister don’t you think she does that as well  regardless this does not change uk’s racist behaviour towards turkish citizens   and my guy  if you support that  i have some news for you  you also are a racist ,1440977544795275265,False, darkponzi  yasmeister don’t you think she does that as well  regardless this does not change uk’s racist behaviour towards turkish citizens   and my guy  if you support that  i have some news for you  you also are a racist ,2021-09-23T09:53:13.000Z,USA,"@darkponzi @yasmeister don’t you think she does that as well? regardless this does not change uk’s racist behaviour towards turkish citizens - and my guy, if you support that, i have some news for you, you also are a racist 🙂",['🙂'],[],"['darkponzi', 'yasmeister']",['https://t.co/FyMs3PObqc'],
968,en,1440958932458037248,106112755, yasmeister My girl  you shall only complain about being a citizen of a country that is ruled by an unreliable government  nothing else ,1440975841865965569,False, yasmeister My girl  you shall only complain about being a citizen of a country that is ruled by an unreliable government  nothing else ,2021-09-23T09:46:27.000Z,USA,"@yasmeister My girl, you shall only complain about being a citizen of a country that is ruled by an unreliable government, nothing else.",[],[],['yasmeister'],[],
969,en,1440958932458037248,106112755, darkponzi My guy  Americans walk in an out of countries with a piece of cardboard  Here you get a QR code that links to an official govt website saying you ve been vaccinated  Either way this is not my issue as a responsible citizen who has had both her doses ,1440974390137655297,False, darkponzi My guy  Americans walk in an out of countries with a piece of cardboard  Here you get a QR code that links to an official govt website saying you ve been vaccinated  Either way this is not my issue as a responsible citizen who has had both her doses ,2021-09-23T09:40:41.000Z,USA,"@darkponzi My guy, Americans walk in an out of countries with a piece of cardboard. Here you get a QR code that links to an official govt website saying you've been vaccinated. Either way this is not my issue as a responsible citizen who has had both her doses.",[],[],['darkponzi'],['https://t.co/9UYXzC4EvR'],
970,en,1440958911406743556,393099706, DeanRosario  ania kryska Where did Morrison find the Vacc he s promised to other countries  today in front of Biden Will Biden find out he s dealing with a compulsive Liar and a NOTIONAL announcements ANNOUNCEMENTS man ,1441026263980777491,False, DeanRosario  ania kryska Where did Morrison find the Vacc he s promised to other countries  today in front of Biden Will Biden find out he s dealing with a compulsive Liar and a NOTIONAL announcements ANNOUNCEMENTS man ,2021-09-23T13:06:48.000Z,USA,"@DeanRosario @ania_kryska Where did Morrison find the Vacc he's promised to other countries ,today in front of Biden.
Will Biden find out he's dealing with a compulsive Liar and a NOTIONAL announcements ANNOUNCEMENTS man.",[],[],"['DeanRosario', 'ania_kryska']",['https://t.co/l2CjUkCmKH'],
971,en,1440958911406743556,393099706, warmlettuce00 All States need as much protection as possible All I want is equal per capita allocation for Victoria AND equal per capita Primary Care  points of presence  as NSW ,1440979650197344266,False, warmlettuce00 All States need as much protection as possible All I want is equal per capita allocation for Victoria AND equal per capita Primary Care  points of presence  as NSW ,2021-09-23T10:01:35.000Z,USA,"@warmlettuce00 All States need as much protection as possible.
All I want is equal per capita allocation for Victoria AND equal per capita Primary Care ""points of presence"" as NSW.",[],[],['warmlettuce00'],['https://t.co/eFzwPCzOso'],
972,en,1440958911406743556,393099706, DeanRosario NSW supplies should be redirected to Vic as soon as they reach 70  double vaxxed,1440978639911206920,False, DeanRosario NSW supplies should be redirected to Vic as soon as they reach 70  double vaxxed,2021-09-23T09:57:34.000Z,USA,@DeanRosario NSW supplies should be redirected to Vic as soon as they reach 70% double vaxxed,[],[],['DeanRosario'],[],
973,en,1440958911406743556,393099706, RoryBurnside  DeanRosario A good solution  Its only fair  They took heaps from Vic  Its all there in the official figures  Will see if I can find  amp  tweet the distribution chart ,1440977915689140230,False, RoryBurnside  DeanRosario A good solution  Its only fair  They took heaps from Vic  Its all there in the official figures  Will see if I can find  amp  tweet the distribution chart ,2021-09-23T09:54:41.000Z,USA,@RoryBurnside @DeanRosario A good solution. Its only fair. They took heaps from Vic. Its all there in the official figures. Will see if I can find &amp; tweet the distribution chart.,[],[],"['RoryBurnside', 'DeanRosario']",['https://t.co/Ie2y67uqfn'],
974,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario Actually  maybe I think Dan might need to take some from NSW  It might be the only solution ,1440977315651997698,False, gulidjanwarrior  DeanRosario Actually  maybe I think Dan might need to take some from NSW  It might be the only solution ,2021-09-23T09:52:18.000Z,USA,"@gulidjanwarrior @DeanRosario Actually, maybe I think Dan might need to take some from NSW. It might be the only solution.",[],[],"['gulidjanwarrior', 'DeanRosario']",[],
975,en,1440958911406743556,393099706, RoryBurnside  DeanRosario You deserve more as NSW has got the lions share at the eense of Victoria  Its an emergency  amp  yes you need it more ,1440976992858361857,False, RoryBurnside  DeanRosario You deserve more as NSW has got the lions share at the eense of Victoria  Its an emergency  amp  yes you need it more ,2021-09-23T09:51:01.000Z,USA,@RoryBurnside @DeanRosario You deserve more as NSW has got the lions share at the expense of Victoria. Its an emergency &amp; yes you need it more.,['xp'],[],"['RoryBurnside', 'DeanRosario']",['https://t.co/IJXk0ZdqIa'],
976,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario There’s a small part of me that wants Dan to take some Pfizer supplies from other states to ensure we don’t get another extension  but that wouldn’t be fair  But a solution is needed now  It’s an emergency ,1440975830109220871,False, gulidjanwarrior  DeanRosario There’s a small part of me that wants Dan to take some Pfizer supplies from other states to ensure we don’t get another extension  but that wouldn’t be fair  But a solution is needed now  It’s an emergency ,2021-09-23T09:46:24.000Z,USA,"@gulidjanwarrior @DeanRosario There’s a small part of me that wants Dan to take some Pfizer supplies from other states to ensure we don’t get another extension, but that wouldn’t be fair. But a solution is needed now. It’s an emergency.",[],[],"['gulidjanwarrior', 'DeanRosario']",['https://t.co/9bK2OV6BnS'],
977,en,1440958911406743556,393099706, RoryBurnside  DeanRosario Yep  Any vaccine is a good vaccine  Had both mine a few months back ,1440975208299466752,False, RoryBurnside  DeanRosario Yep  Any vaccine is a good vaccine  Had both mine a few months back ,2021-09-23T09:43:56.000Z,USA,@RoryBurnside @DeanRosario Yep. Any vaccine is a good vaccine. Had both mine a few months back.,[],[],"['RoryBurnside', 'DeanRosario']",[],
978,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario I suspect many people will take that up knowing there’s a major Pfizer shortage and AZ has a longer gap ,1440974351621242883,False, gulidjanwarrior  DeanRosario I suspect many people will take that up knowing there’s a major Pfizer shortage and AZ has a longer gap ,2021-09-23T09:40:32.000Z,USA,@gulidjanwarrior @DeanRosario I suspect many people will take that up knowing there’s a major Pfizer shortage and AZ has a longer gap.,[],[],"['gulidjanwarrior', 'DeanRosario']",[],
979,en,1440958911406743556,393099706, RoryBurnside  DeanRosario Hopefully the Moderna vaccine ,1440973848157949953,False, RoryBurnside  DeanRosario Hopefully the Moderna vaccine ,2021-09-23T09:38:32.000Z,USA,@RoryBurnside @DeanRosario Hopefully the Moderna vaccine?,[],[],"['RoryBurnside', 'DeanRosario']",[],
980,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario Is there any possible way to make up for the Pfizer shortage so the timeframe doesn’t blow out by a month or more ,1440973677630160901,False, gulidjanwarrior  DeanRosario Is there any possible way to make up for the Pfizer shortage so the timeframe doesn’t blow out by a month or more ,2021-09-23T09:37:51.000Z,USA,@gulidjanwarrior @DeanRosario Is there any possible way to make up for the Pfizer shortage so the timeframe doesn’t blow out by a month or more?,[],[],"['gulidjanwarrior', 'DeanRosario']",['https://t.co/xqLUSX7DB2'],
981,en,1440958911406743556,393099706, RoryBurnside  DeanRosario You will be ok  No one will push you  It wont be 3 months   hopefully  I cant say I know how you feel because I am not in lock down but everyone I love is  I really want to see my dad  amp  my family  So hoping things get better soon  Vaccine rates will help ,1440973304756535297,False, RoryBurnside  DeanRosario You will be ok  No one will push you  It wont be 3 months   hopefully  I cant say I know how you feel because I am not in lock down but everyone I love is  I really want to see my dad  amp  my family  So hoping things get better soon  Vaccine rates will help ,2021-09-23T09:36:22.000Z,USA,"@RoryBurnside @DeanRosario You will be ok. No one will push you. It wont be 3 months. (hopefully) 
I cant say I know how you feel because I am not in lock down but everyone I love is. 
I really want to see my dad &amp; my family. So hoping things get better soon. Vaccine rates will help.",[],[],"['RoryBurnside', 'DeanRosario']",['https://t.co/3trxzCXr5b'],
982,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario I can’t do another 3 months and I don’t want to be pushed into it ,1440972628232007680,False, gulidjanwarrior  DeanRosario I can’t do another 3 months and I don’t want to be pushed into it ,2021-09-23T09:33:41.000Z,USA,@gulidjanwarrior @DeanRosario I can’t do another 3 months and I don’t want to be pushed into it.,[],[],"['gulidjanwarrior', 'DeanRosario']",[],
983,en,1440958911406743556,393099706, DeanRosario  RoryBurnside Rory will be fine  He will cope  He always comes through tops  A good young man  This will pass ,1440972133736148993,False, DeanRosario  RoryBurnside Rory will be fine  He will cope  He always comes through tops  A good young man  This will pass ,2021-09-23T09:31:43.000Z,USA,@DeanRosario @RoryBurnside Rory will be fine. He will cope. He always comes through tops. A good young man. This will pass.,[],[],"['DeanRosario', 'RoryBurnside']",[],
984,en,1440958911406743556,393099706, RoryBurnside  DeanRosario You ll be fine  You were a champion last year  I was a follower on my old twitter account  I know we ll all get through this  amp  I ll get to see my Melbourne family again  Stay safe  Stay strong ,1440971934355709956,False, RoryBurnside  DeanRosario You ll be fine  You were a champion last year  I was a follower on my old twitter account  I know we ll all get through this  amp  I ll get to see my Melbourne family again  Stay safe  Stay strong ,2021-09-23T09:30:55.000Z,USA,@RoryBurnside @DeanRosario You'll be fine. You were a champion last year. I was a follower on my old twitter account. I know we'll all get through this &amp; I'll get to see my Melbourne family again. Stay safe. Stay strong.,[],[],"['RoryBurnside', 'DeanRosario']",['https://t.co/uivnIlCHOB'],
985,en,1440958911406743556,393099706, RoryBurnside  gulidjanwarrior Where would you go  Nothing s open  Unless you re going to hang out with the rioters ,1440971848745832448,False, RoryBurnside  gulidjanwarrior Where would you go  Nothing s open  Unless you re going to hang out with the rioters ,2021-09-23T09:30:35.000Z,USA,@RoryBurnside @gulidjanwarrior Where would you go? Nothing's open. Unless you're going to hang out with the rioters?,[],[],"['RoryBurnside', 'gulidjanwarrior']",[],
986,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario If there’s another extension  I may have to go rogue and end my own lockdown  My patience with these setbacks has officially run out  My absolute deadline is 26 October ,1440971525960572930,False, gulidjanwarrior  DeanRosario If there’s another extension  I may have to go rogue and end my own lockdown  My patience with these setbacks has officially run out  My absolute deadline is 26 October ,2021-09-23T09:29:18.000Z,USA,"@gulidjanwarrior @DeanRosario If there’s another extension, I may have to go rogue and end my own lockdown. My patience with these setbacks has officially run out. My absolute deadline is 26 October.",[],[],"['gulidjanwarrior', 'DeanRosario']",['https://t.co/UJxwmooY9I'],
987,en,1440958911406743556,393099706, RoryBurnside  DeanRosario Its so unfair  Morrison playing with lives  amp  playing politics with vaccine supply ,1440971081624420352,False, RoryBurnside  DeanRosario Its so unfair  Morrison playing with lives  amp  playing politics with vaccine supply ,2021-09-23T09:27:32.000Z,USA,@RoryBurnside @DeanRosario Its so unfair. Morrison playing with lives &amp; playing politics with vaccine supply.,[],[],"['RoryBurnside', 'DeanRosario']",[],
988,en,1440958911406743556,393099706, gulidjanwarrior  DeanRosario I 100  will not accept a longer lockdown because of supply problems  I’ll be doing something about it ,1440970660730208259,False, gulidjanwarrior  DeanRosario I 100  will not accept a longer lockdown because of supply problems  I’ll be doing something about it ,2021-09-23T09:25:52.000Z,USA,@gulidjanwarrior @DeanRosario I 100% will not accept a longer lockdown because of supply problems. I’ll be doing something about it.,[],[],"['gulidjanwarrior', 'DeanRosario']",[],
989,en,1440958911406743556,393099706, RoryBurnside  DeanRosario Sadly it has been politicised  No shortage of vaccine in SA  They are giving Pfizer to over 60s  An election coming up  amp  the Liberals have a very narrow hold on power so Pfizer for all  Its disgraceful  I d rather see extra vaccines sent where they are most needed ,1440970018901028871,False, RoryBurnside  DeanRosario Sadly it has been politicised  No shortage of vaccine in SA  They are giving Pfizer to over 60s  An election coming up  amp  the Liberals have a very narrow hold on power so Pfizer for all  Its disgraceful  I d rather see extra vaccines sent where they are most needed ,2021-09-23T09:23:19.000Z,USA,@RoryBurnside @DeanRosario Sadly it has been politicised. No shortage of vaccine in SA. They are giving Pfizer to over 60s. An election coming up &amp; the Liberals have a very narrow hold on power so Pfizer for all. Its disgraceful. I'd rather see extra vaccines sent where they are most needed.,[],[],"['RoryBurnside', 'DeanRosario']",['https://t.co/U1tCtNtTNo'],
990,en,1440958911406743556,393099706, MeaganBertram1 Exactly  That s why  GregHuntMP s rubbish about  NSW just got extra allocation earlier  amp  VIC WA QLD will get extra allocation next mth to catch up  was rubbish  FED Govt can t be trusted for supply until the vials are in VIC ,1440969821793910789,False, MeaganBertram1 Exactly  That s why  GregHuntMP s rubbish about  NSW just got extra allocation earlier  amp  VIC WA QLD will get extra allocation next mth to catch up  was rubbish  FED Govt can t be trusted for supply until the vials are in VIC ,2021-09-23T09:22:32.000Z,USA,"@MeaganBertram1 Exactly. That's why @GregHuntMP's rubbish about ""NSW just got extra allocation earlier &amp; VIC/WA/QLD will get extra allocation next mth to catch up"" was rubbish. FED Govt can't be trusted for supply until the vials are in VIC.",[],[],"['MeaganBertram1', 'GregHuntMP']",['https://t.co/rdUnIobrp0'],
991,en,1440958911406743556,393099706, DeanRosario I thought we were meant to start seeing a supply surge by now  Where is it ,1440966272498294787,False, DeanRosario I thought we were meant to start seeing a supply surge by now  Where is it ,2021-09-23T09:08:25.000Z,USA,@DeanRosario I thought we were meant to start seeing a supply surge by now. Where is it?,[],[],['DeanRosario'],[],
992,en,1440958911406743556,393099706, DeanRosario I also don t believe those figures are mainly AZ  to be honest  Everyone I ve talked to under 50 was able to get Pfizer ,1440965993904308226,False, DeanRosario I also don t believe those figures are mainly AZ  to be honest  Everyone I ve talked to under 50 was able to get Pfizer ,2021-09-23T09:07:19.000Z,USA,"@DeanRosario I also don't believe those figures are mainly AZ, to be honest. Everyone I've talked to under 50 was able to get Pfizer.",[],[],['DeanRosario'],[],
993,en,1440958911406743556,393099706, DeanRosario Now I just want to cry ,1440965677733466117,False, DeanRosario Now I just want to cry ,2021-09-23T09:06:04.000Z,USA,@DeanRosario Now I just want to cry.,[],[],['DeanRosario'],[],
994,en,1440958911406743556,393099706, loulouleeisme Daily Vax Report only publishes the AZ Pfizer splits  graphical not numerical  for State Govt vax program But  these figures were published last mth  https   t co 1n4fJIQh2v,1440963893916946440,False, loulouleeisme Daily Vax Report only publishes the AZ Pfizer splits  graphical not numerical  for State Govt vax program But  these figures were published last mth  https   t co 1n4fJIQh2v,2021-09-23T08:58:58.000Z,USA,"@loulouleeisme Daily Vax Report only publishes the AZ/Pfizer splits (graphical not numerical) for State Govt vax program.

But, these figures were published last mth. https://t.co/1n4fJIQh2v",[],[],['loulouleeisme'],['https://t.co/wO3hWs16My'],
995,en,1440958911406743556,393099706, DeanRosario For past 3 days NSW with 32  population have fed govt supplied vax  39 8   46  47 1  of total Vax administered VIC with 26  of pop  have fed govt allocated Vax  25 7   25 2   28 2  NSW still being favoured over other states Dan Andrews claims stand https   t co EpGrMlQuTv,1440963712467099650,False, DeanRosario For past 3 days NSW with 32  population have fed govt supplied vax  39 8   46  47 1  of total Vax administered VIC with 26  of pop  have fed govt allocated Vax  25 7   25 2   28 2  NSW still being favoured over other states Dan Andrews claims stand https   t co EpGrMlQuTv,2021-09-23T08:58:15.000Z,USA,"@DeanRosario For past 3 days 
NSW with 32% population have fed govt supplied vax. 39.8%, 46%,47.1% of total Vax administered.
VIC with 26% of pop  have fed govt allocated Vax  25.7%, 25.2%, 28.2%.
NSW still being favoured over other states.
Dan Andrews claims stand.
https://t.co/EpGrMlQuTv",[],[],['DeanRosario'],['https://t.co/p1Ed2Tewls'],
996,en,1440958911406743556,393099706, DeanRosario Are there figures  Not sure I ve seen any graphs on the AZ Pfizer splits    not complete ones   I ve only seen the state allocation totals   I may have missed it because I m just a voyeur rather than an analyst ,1440962945765167110,False, DeanRosario Are there figures  Not sure I ve seen any graphs on the AZ Pfizer splits    not complete ones   I ve only seen the state allocation totals   I may have missed it because I m just a voyeur rather than an analyst ,2021-09-23T08:55:12.000Z,USA,@DeanRosario Are there figures? Not sure I've seen any graphs on the AZ/Pfizer splits  - not complete ones.  I've only seen the state allocation totals.  I may have missed it because I'm just a voyeur rather than an analyst!,[],[],['DeanRosario'],['https://t.co/255pft0uze'],
