,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es,text_hi
308,en,1440913313634799620,3308598001, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns Let them go with Pak and enjoy the friendship    Already so many ex Pak citizens are now equipped with Red passport   let them enjoy then  ,1440924933291343876,False, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns Let them go with Pak and enjoy the friendship    Already so many ex Pak citizens are now equipped with Red passport   let them enjoy then  ,2021-09-23T06:24:09.000Z,India,@samirsinh189 @NvOndarza @J_Hipkins @FJyris @TSR1989 @profplum8 @rdanielkelemen @BrandonHamber @MiguelDante @shifrinson @alexburns Let them go with Pak and enjoy the friendship... Already so many ex Pak citizens are now equipped with Red passport.. let them enjoy then..,[],[],"['samirsinh189', 'NvOndarza', 'J_Hipkins', 'FJyris', 'TSR1989', 'profplum8', 'rdanielkelemen', 'BrandonHamber', 'MiguelDante']",['https://t.co/pTIT6M4CVk'],,
309,en,1440913313634799620,3308598001, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns India s self reliance policy is successful on all possible fronts  Perhaps  these dramatic turns of events and shifts in alliances  may not affect India as much  But  it would negatively impact the economies that chose to turn away from India   IndiaUK,1440924903000006658,False, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns India s self reliance policy is successful on all possible fronts  Perhaps  these dramatic turns of events and shifts in alliances  may not affect India as much  But  it would negatively impact the economies that chose to turn away from India   IndiaUK,2021-09-23T06:24:02.000Z,India,"@samirsinh189 @NvOndarza @J_Hipkins @FJyris @TSR1989 @profplum8 @rdanielkelemen @BrandonHamber @MiguelDante @shifrinson @alexburns India's self-reliance policy is successful on all possible fronts. Perhaps, these dramatic turns of events and shifts in alliances, may not affect India as much. But, it would negatively impact the economies that chose to turn away from India. #IndiaUK",[],[],"['samirsinh189', 'NvOndarza', 'J_Hipkins', 'FJyris', 'TSR1989', 'profplum8', 'rdanielkelemen', 'BrandonHamber', 'MiguelDante']",['https://t.co/bRVujEOyCP'],,
310,en,1440913313634799620,3308598001, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns May be it will hurt UK more than it will hurt India given that they are out of the EU after brexit ,1440921249480200194,False, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns May be it will hurt UK more than it will hurt India given that they are out of the EU after brexit ,2021-09-23T06:09:31.000Z,India,@samirsinh189 @NvOndarza @J_Hipkins @FJyris @TSR1989 @profplum8 @rdanielkelemen @BrandonHamber @MiguelDante @shifrinson @alexburns May be it will hurt UK more than it will hurt India given that they are out of the EU after brexit.,[],[],"['samirsinh189', 'NvOndarza', 'J_Hipkins', 'FJyris', 'TSR1989', 'profplum8', 'rdanielkelemen', 'BrandonHamber', 'MiguelDante']",['https://t.co/5sPn8GUGV1'],,
311,en,1440913313634799620,3308598001, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns  10DowningStreet  UKParliament please think multiple times before supporting terrorism  Stya away from Pakistan ,1440920476725886979,False, samirsinh189  NvOndarza  J Hipkins  FJyris  TSR1989  profplum8  rdanielkelemen  BrandonHamber  MiguelDante  shifrinson  alexburns  10DowningStreet  UKParliament please think multiple times before supporting terrorism  Stya away from Pakistan ,2021-09-23T06:06:27.000Z,India,@samirsinh189 @NvOndarza @J_Hipkins @FJyris @TSR1989 @profplum8 @rdanielkelemen @BrandonHamber @MiguelDante @shifrinson @alexburns @10DowningStreet @UKParliament please think multiple times before supporting terrorism. Stya away from Pakistan.,[],[],"['samirsinh189', 'NvOndarza', 'J_Hipkins', 'FJyris', 'TSR1989', 'profplum8', 'rdanielkelemen', 'BrandonHamber', 'MiguelDante']",['https://t.co/DZfjbMc0jW'],,
312,en,1440913313634799620,3308598001, samirsinh189  They  act against  TerrorStatePak only if it s actions bother their own interests  Rest of the time they choose to conveniently ignore This  dwindling stance of  WesternCountries have always encouraged  TerrorStatePak which has eorted only 1 product to the world   Terrorism,1440919292493455361,False, samirsinh189  They  act against  TerrorStatePak only if it s actions bother their own interests  Rest of the time they choose to conveniently ignore This  dwindling stance of  WesternCountries have always encouraged  TerrorStatePak which has eorted only 1 product to the world   Terrorism,2021-09-23T06:01:44.000Z,India,"@samirsinh189 'They' act against #TerrorStatePak only if it's actions bother their own interests. Rest of the time,they choose to conveniently ignore.

This #dwindling stance of #WesternCountries have always encouraged #TerrorStatePak which has exported only 1 product to the world; #Terrorism",['xp'],['TerrorStatePak'],['samirsinh189'],['https://t.co/i6RukhP6h2'],,
313,en,1440912668869599232,49877768, surnell He may soon credit himself to the development of COVID 19 vaccine because he had tweeted about it He is becoming senile as the days are passing ,1441075560805900297,False, surnell He may soon credit himself to the development of COVID 19 vaccine because he had tweeted about it He is becoming senile as the days are passing ,2021-09-23T16:22:42.000Z,India,"@surnell He may soon credit himself to the development of COVID-19 vaccine because he had tweeted about it.
He is becoming senile as the days are passing.",[],[],['surnell'],['https://t.co/FMxKJlfKc0'],,
314,hi,1440912668869599232,49877768, surnell  Maine kiya   ,1440943614616473601,False,,2021-09-23T07:38:23.000Z,India,@surnell 🤣🤣🤣 Maine kiya ..,['🤣'],[],['surnell'],[],, surnell  Maine kiya   
315,en,1440912668869599232,49877768, surnell He is the only person on the face of earth to question POTUS  The Queen  PM  President  Darth Vader  Lord Sauron  Thanos  ,1440919467219816455,False, surnell He is the only person on the face of earth to question POTUS  The Queen  PM  President  Darth Vader  Lord Sauron  Thanos  ,2021-09-23T06:02:26.000Z,India,"@surnell He is the only person on the face of earth to question POTUS, The Queen, PM, President, Darth Vader, Lord Sauron, Thanos..",[],[],['surnell'],[],,
316,en,1440912668869599232,49877768, surnell So all it takes to reverse an executive order by a P5 is 280 characters of text from one Twitter ID  ,1440916997999448064,False, surnell So all it takes to reverse an executive order by a P5 is 280 characters of text from one Twitter ID  ,2021-09-23T05:52:37.000Z,India,@surnell So all it takes to reverse an executive order by a P5 is 280 characters of text from one Twitter ID? 🤣,['🤣'],[],['surnell'],[],,
317,en,1440912067800690688,1409807127770583040,All slots at the center booked in 10 hrs 34 min 37 seconds,1441071792265711620,False,All slots at the center booked in 10 hrs 34 min 37 seconds,2021-09-23T16:07:43.000Z,India,All slots at the center booked in 10 hrs 34 min 37 seconds,[],[],[],[],,
318,en,1440912052067835909,1409807127770583040,All slots at the center booked in 10 hrs 34 min 40 seconds,1441071792286691334,False,All slots at the center booked in 10 hrs 34 min 40 seconds,2021-09-23T16:07:43.000Z,India,All slots at the center booked in 10 hrs 34 min 40 seconds,[],[],[],[],,
319,en,1440911325635428352,325488932, LiveFromALounge This is absolutely ridiculous   It’s all about politics  amp  money  No thought whatsoever for us who need to get back  amp  to be treated the same as other double vaccinated people  We didn’t have a choice which vaccine we had anyway  ,1440928911500750851,False, LiveFromALounge This is absolutely ridiculous   It’s all about politics  amp  money  No thought whatsoever for us who need to get back  amp  to be treated the same as other double vaccinated people  We didn’t have a choice which vaccine we had anyway  ,2021-09-23T06:39:58.000Z,India,@LiveFromALounge This is absolutely ridiculous!! It’s all about politics &amp; money. No thought whatsoever for us who need to get back &amp; to be treated the same as other double vaccinated people! We didn’t have a choice which vaccine we had anyway. 😡😡,['😡'],[],['LiveFromALounge'],['https://t.co/DiWHhnxEV7'],,
320,en,1440910796179918848,1409807127770583040,All slots at the center booked in 4 min 55 seconds,1440912053405995008,False,All slots at the center booked in 4 min 55 seconds,2021-09-23T05:32:59.000Z,India,All slots at the center booked in 4 min 55 seconds,[],[],[],[],,
321,en,1440910778865909761,1409807127770583040,All slots at the center booked in 4 min 59 seconds,1440912053263224835,False,All slots at the center booked in 4 min 59 seconds,2021-09-23T05:32:59.000Z,India,All slots at the center booked in 4 min 59 seconds,[],[],[],[],,
322,en,1440909979112837124,40003120, Suparna Singh  ndtv  SreenivasanJain Makes sense   ,1440928311652192257,False, Suparna Singh  ndtv  SreenivasanJain Makes sense   ,2021-09-23T06:37:35.000Z,India,@Suparna_Singh @ndtv @SreenivasanJain Makes sense...,[],[],"['Suparna_Singh', 'ndtv', 'SreenivasanJain']",[],,
323,en,1440909979112837124,40003120, Suparna Singh  soniandtv  ndtv  SreenivasanJain Sreenivasan Jain can only talk against the BJP   when it came to the white man  his lips were sealed,1440927840036286472,False, Suparna Singh  soniandtv  ndtv  SreenivasanJain Sreenivasan Jain can only talk against the BJP   when it came to the white man  his lips were sealed,2021-09-23T06:35:42.000Z,India,"@Suparna_Singh @soniandtv @ndtv @SreenivasanJain Sreenivasan Jain can only talk against the BJP , when it came to the white man, his lips were sealed",[],[],"['Suparna_Singh', 'soniandtv', 'ndtv', 'SreenivasanJain']",['https://t.co/wb2KoBvg1O'],,
324,en,1440909979112837124,40003120, Suparna Singh  ndtv  SreenivasanJain A nothing burger  Your anchor was too intimidated by the sahib to point out that UK also still has Covid cases  or to ask him why exactly  does he find Indian certificates not reliable  Get someone  with a spine to do these interviews  next time  around ,1440915704803258368,False, Suparna Singh  ndtv  SreenivasanJain A nothing burger  Your anchor was too intimidated by the sahib to point out that UK also still has Covid cases  or to ask him why exactly  does he find Indian certificates not reliable  Get someone  with a spine to do these interviews  next time  around ,2021-09-23T05:47:29.000Z,India,"@Suparna_Singh @ndtv @SreenivasanJain A nothing burger. Your anchor was too intimidated by the sahib to point out that UK also still has Covid cases  or to ask him why exactly  does he find Indian certificates not reliable. 

Get someone  with a spine to do these interviews  next time  around.",[],[],"['Suparna_Singh', 'ndtv', 'SreenivasanJain']",['https://t.co/s7KM8WQOed'],,
325,en,1440909529349169155,1417223133577154560,and will ask them to go for mandatory quarantine  UKVaccineRacism  IndiaonUK  COVID19  COVIDSHIELD  IndianGovermen,1440909631899848707,False,and will ask them to go for mandatory quarantine  UKVaccineRacism  IndiaonUK  COVID19  COVIDSHIELD  IndianGovermen,2021-09-23T05:23:21.000Z,India,"and will ask them to go for mandatory quarantine.
#UKVaccineRacism #IndiaonUK #COVID19 #COVIDSHIELD #IndianGovermen",[],"['UKVaccineRacism', 'IndiaonUK', 'COVID19', 'COVIDSHIELD', 'IndianGovermen']",[],[],,
326,en,1440909235458494467,923971573, SalmanSoz  Teensthack How many such certificates have surface among 70 crore vaccinated  Plus where is honesty  if you meet her  let me know  would like to have selfie with “ honesty”  Thanks ,1440914775513255938,False, SalmanSoz  Teensthack How many such certificates have surface among 70 crore vaccinated  Plus where is honesty  if you meet her  let me know  would like to have selfie with “ honesty”  Thanks ,2021-09-23T05:43:48.000Z,India,"@SalmanSoz @Teensthack How many such certificates have surface among 70 crore vaccinated! 
Plus where is honesty, if you meet her, let me know, would like to have selfie with “ honesty”. 
Thanks.",[],[],"['SalmanSoz', 'Teensthack']",['https://t.co/QEYe92TRCM'],,
327,en,1440909235458494467,923971573, SalmanSoz  Teensthack cc  Kaalateetham    hope this helps  ,1440909934468677636,False, SalmanSoz  Teensthack cc  Kaalateetham    hope this helps  ,2021-09-23T05:24:33.000Z,India,@SalmanSoz @Teensthack cc @Kaalateetham  - hope this helps! :),[':)'],[],"['SalmanSoz', 'Teensthack', 'Kaalateetham']",[],,
328,hi,1440904348951724036,26208516, anusehgal अंगरेजो ने हमेशा बनाया है    आज कोई नयी बात नहीं जी,1440971312281755648,False,,2021-09-23T09:28:27.000Z,India,@anusehgal 🤔अंगरेजो ने हमेशा बनाया है .. आज कोई नयी बात नहीं जी,['🤔'],[],['anusehgal'],[],, anusehgal अंगरेजो ने हमेशा बनाया है    आज कोई नयी बात नहीं जी
329,en,1440904348951724036,26208516, anusehgal Really,1440941605582618638,False, anusehgal Really,2021-09-23T07:30:24.000Z,India,@anusehgal Really,[],[],['anusehgal'],[],,
330,en,1440904348951724036,26208516, anusehgal All they are trying to support their hotel industry  The quarantine will be in their designated hotels so treats 10 days of revenue is guaranteed,1440919367080841224,False, anusehgal All they are trying to support their hotel industry  The quarantine will be in their designated hotels so treats 10 days of revenue is guaranteed,2021-09-23T06:02:02.000Z,India,@anusehgal All they are trying to support their hotel industry. The quarantine will be in their designated hotels so treats 10 days of revenue is guaranteed,[],[],['anusehgal'],['https://t.co/sy499MTH4f'],,
331,en,1440904348951724036,26208516, anusehgal Go to south france instead,1440911715323891713,False, anusehgal Go to south france instead,2021-09-23T05:31:38.000Z,India,@anusehgal Go to south france instead,[],[],['anusehgal'],[],,
332,en,1440904348951724036,26208516, NayyarSanjeev True that  Spoils my travel plan though ,1440909031829229575,False, NayyarSanjeev True that  Spoils my travel plan though ,2021-09-23T05:20:58.000Z,India,@NayyarSanjeev True that! Spoils my travel plan though 😡,['😡'],[],['NayyarSanjeev'],[],,
333,hi,1440904348951724036,26208516, anusehgal Anu UK dubta hua Suraj hai   ignore,1440907372059262980,False,,2021-09-23T05:14:22.000Z,India,"@anusehgal Anu UK dubta hua Suraj hai,  ignore",[],[],['anusehgal'],[],, anusehgal Anu UK dubta hua Suraj hai   ignore
334,en,1440904348951724036,26208516, anusehgal And i m of the opinion that quarantine after traveling is important because no vaccine can stop virus to enter in your body  Vaccine only makes it 50 50 fight with virus but cant stop transmitting it ,1440905221018849281,False, anusehgal And i m of the opinion that quarantine after traveling is important because no vaccine can stop virus to enter in your body  Vaccine only makes it 50 50 fight with virus but cant stop transmitting it ,2021-09-23T05:05:50.000Z,India,@anusehgal And i m of the opinion that quarantine after traveling is important because no vaccine can stop virus to enter in your body. Vaccine only makes it 50:50 fight with virus but cant stop transmitting it.,[],[],['anusehgal'],['https://t.co/L3uceUpVX6'],,
335,en,1440904348951724036,26208516, anusehgal Women have equal rights   but under Shariah   UK version ,1440905162239852554,False, anusehgal Women have equal rights   but under Shariah   UK version ,2021-09-23T05:05:36.000Z,India,"@anusehgal Women have equal rights , but under Shariah - UK version.",[],[],['anusehgal'],[],,
336,en,1440903956427788292,1272764436, subhromax Hi Subhrajyoti  yes it is applicable for 6 year old as well  Thank you ,1440906550944669696,False, subhromax Hi Subhrajyoti  yes it is applicable for 6 year old as well  Thank you ,2021-09-23T05:11:07.000Z,India,"@subhromax Hi Subhrajyoti, yes it is applicable for 6-year-old as well. Thank you.",[],[],['subhromax'],[],,
337,en,1440903956427788292,1272764436, AirAsiaIndia Is it mandatory for my daughter also Her age is 6 years ,1440905850793586689,False, AirAsiaIndia Is it mandatory for my daughter also Her age is 6 years ,2021-09-23T05:08:20.000Z,India,"@AirAsiaIndia Is it mandatory for my daughter also?
Her age is 6 years.",[],[],['AirAsiaIndia'],[],,
338,en,1440903956427788292,1272764436, subhromax mandatory travel requirements  Thank you   2 2 ,1440905318234574849,False, subhromax mandatory travel requirements  Thank you   2 2 ,2021-09-23T05:06:13.000Z,India,@subhromax mandatory travel requirements. Thank you. (2/2),[],[],['subhromax'],[],,
339,en,1440903956427788292,1272764436, subhromax Hi Subhrajyoti  passengers from other Airports shall produce at the time of boarding either a proof of full vaccination or an RT PCR Negative Test Report conducted within 72 hours of such flight departure  Kindly refer to the link https   t co NeJAvpIwLV  for any  1 2 ,1440905316137422856,False, subhromax Hi Subhrajyoti  passengers from other Airports shall produce at the time of boarding either a proof of full vaccination or an RT PCR Negative Test Report conducted within 72 hours of such flight departure  Kindly refer to the link https   t co NeJAvpIwLV  for any  1 2 ,2021-09-23T05:06:12.000Z,India,"@subhromax Hi Subhrajyoti, passengers from other Airports shall produce at the time of boarding either a proof of full vaccination or an RT-PCR Negative Test Report conducted within 72 hours of such flight departure. Kindly refer to the link https://t.co/NeJAvpIwLV, for any (1/2)",[],[],['subhromax'],['https://t.co/eLdOuXNEcc'],,
340,en,1440903201234976775,407051633, ranjithajeurkar Yes  very much  lt 3,1440943679242326020,False, ranjithajeurkar Yes  very much  lt 3,2021-09-23T07:38:39.000Z,India,"@ranjithajeurkar Yes, very much &lt;3",[],[],['ranjithajeurkar'],[],,
341,en,1440903201234976775,407051633, chintan connect Celebrating this  and imagining it offers some relief  lt 3,1440908765176287245,False, chintan connect Celebrating this  and imagining it offers some relief  lt 3,2021-09-23T05:19:55.000Z,India,"@chintan_connect Celebrating this, and imagining it offers some relief?

&lt;3",[],[],['chintan_connect'],[],,
342,en,1440903096142479369,1272764436, subhromax Also as per State Govt  guidelines only children below 2 years old are exempted from RT PCR test  2 2 ,1440907308834246658,True, subhromax Also as per State Govt  guidelines only children below 2 years old are exempted from RT PCR test  2 2 ,2021-09-23T05:14:07.000Z,India,@subhromax Also as per State Govt. guidelines only children below 2 years old are exempted from RT-PCR test.(2/2),[],[],['subhromax'],[],,
343,en,1440903096142479369,1272764436, subhromax Please note as per guidelines of West Bengal Govt  all in bound flight passengers from Delhi shall produce at time of boarding either proof of full vaccination or RT PCR negative report for test conducted within 72hrs of flight departure  Kindly contact Airline for details  1 2 ,1440907169327505408,True, subhromax Please note as per guidelines of West Bengal Govt  all in bound flight passengers from Delhi shall produce at time of boarding either proof of full vaccination or RT PCR negative report for test conducted within 72hrs of flight departure  Kindly contact Airline for details  1 2 ,2021-09-23T05:13:34.000Z,India,"@subhromax Please note as per guidelines of West Bengal Govt, all in bound flight passengers from Delhi shall produce at time of boarding either proof of full vaccination or RT-PCR negative report for test conducted within 72hrs of flight departure. Kindly contact Airline for details.(1/2)",[],[],['subhromax'],['https://t.co/L5AeBLJDuR'],,
344,en,1440903096142479369,1272764436, aaikolairport in continuation with the trailing msg  please let us know if there is any chace of doing rapid RTPCR at any of the airport  ie   NCB or IG  ,1440904759741861889,False, aaikolairport in continuation with the trailing msg  please let us know if there is any chace of doing rapid RTPCR at any of the airport  ie   NCB or IG  ,2021-09-23T05:04:00.000Z,India,"@aaikolairport in continuation with the trailing msg, please let us know if there is any chace of doing rapid RTPCR at any of the airport (ie., NCB or IG).",[],[],['aaikolairport'],['https://t.co/kcep77U0pE'],,
345,en,1440900556713709578,1358749591215038465, KonthamDeepika Thank you for information ,1440948183392088070,False, KonthamDeepika Thank you for information ,2021-09-23T07:56:33.000Z,India,@KonthamDeepika Thank you for information 🙏,['🙏'],[],['KonthamDeepika'],[],,
346,en,1440900556713709578,1358749591215038465, KonthamDeepika Nice to see Deepika garu taking personal care of the ppl visiting for Vaccine    https   t co pykqONwyad,1440943893235716099,False, KonthamDeepika Nice to see Deepika garu taking personal care of the ppl visiting for Vaccine    https   t co pykqONwyad,2021-09-23T07:39:30.000Z,India,@KonthamDeepika Nice to see Deepika garu taking personal care of the ppl visiting for Vaccine... https://t.co/pykqONwyad,[],[],['KonthamDeepika'],[],,
347,en,1440900556713709578,1358749591215038465, Brahmastraa126  KonthamDeepika As per information  it should be availableAnyhow take tomorrow,1440942381671452675,False, Brahmastraa126  KonthamDeepika As per information  it should be availableAnyhow take tomorrow,2021-09-23T07:33:29.000Z,India,"@Brahmastraa126 @KonthamDeepika As per information, it should be available

Anyhow take tomorrow",[],[],"['Brahmastraa126', 'KonthamDeepika']",[],,
348,en,1440900556713709578,1358749591215038465, KonthamDeepika Iam at Marredpally hall they r saying no vaccine available plz help   ,1440935273278238721,False, KonthamDeepika Iam at Marredpally hall they r saying no vaccine available plz help   ,2021-09-23T07:05:15.000Z,India,@KonthamDeepika Iam at Marredpally hall they r saying no vaccine available plz help...,[],[],['KonthamDeepika'],[],,
349,en,1440899466035286022,1409807127770583040,All slots at the center booked in 8 hrs 34 min 0 seconds,1441028835743436803,False,All slots at the center booked in 8 hrs 34 min 0 seconds,2021-09-23T13:17:02.000Z,India,All slots at the center booked in 8 hrs 34 min 0 seconds,[],[],[],[],,
350,en,1440899449224450048,1409807127770583040,All slots at the center booked in 8 hrs 34 min 4 seconds,1441028835529527299,False,All slots at the center booked in 8 hrs 34 min 4 seconds,2021-09-23T13:17:02.000Z,India,All slots at the center booked in 8 hrs 34 min 4 seconds,[],[],[],[],,
351,en,1440899334531207169,1409807127770583040,All slots at the center booked in 8 hrs 24 min 30 seconds,1441026316480901129,False,All slots at the center booked in 8 hrs 24 min 30 seconds,2021-09-23T13:07:01.000Z,India,All slots at the center booked in 8 hrs 24 min 30 seconds,[],[],[],[],,
352,en,1440899317053607943,1409807127770583040,All slots at the center booked in 8 hrs 24 min 34 seconds,1441026314027237377,False,All slots at the center booked in 8 hrs 24 min 34 seconds,2021-09-23T13:07:00.000Z,India,All slots at the center booked in 8 hrs 24 min 34 seconds,[],[],[],[],,
353,en,1440898694388322304,164926063, KedarHirve  mohol murlidhar  PMCPune  PMCHealthDept Awesome    Well done,1440986107018035210,False, KedarHirve  mohol murlidhar  PMCPune  PMCHealthDept Awesome    Well done,2021-09-23T10:27:14.000Z,India,@KedarHirve @mohol_murlidhar @PMCPune @PMCHealthDept Awesome...👍 Well done,['👍'],[],"['KedarHirve', 'mohol_murlidhar', 'PMCPune', 'PMCHealthDept']",[],,
354,en,1440898069806059525,1409807127770583040,All slots at the center booked in 9 hrs 24 min 41 seconds,1441040195755778052,False,All slots at the center booked in 9 hrs 24 min 41 seconds,2021-09-23T14:02:10.000Z,India,All slots at the center booked in 9 hrs 24 min 41 seconds,[],[],[],[],,
355,en,1440898052332474372,1409807127770583040,All slots at the center booked in 9 hrs 24 min 45 seconds,1441040195529285635,False,All slots at the center booked in 9 hrs 24 min 45 seconds,2021-09-23T14:02:10.000Z,India,All slots at the center booked in 9 hrs 24 min 45 seconds,[],[],[],[],,
356,en,1440897632394567682,82556709, artyshruti Just Racism that hasn’t gone away 200 years later  ,1441059408893517829,False, artyshruti Just Racism that hasn’t gone away 200 years later  ,2021-09-23T15:18:31.000Z,India,@artyshruti Just Racism that hasn’t gone away 200 years later!!,[],[],['artyshruti'],[],,
357,en,1440897632394567682,82556709, indiasnowflakes  artyshruti Why is India offended  India itself asks Britains to quarantine on arrival ,1440987099642040322,False, indiasnowflakes  artyshruti Why is India offended  India itself asks Britains to quarantine on arrival ,2021-09-23T10:31:11.000Z,India,@indiasnowflakes @artyshruti Why is India offended? India itself asks Britains to quarantine on arrival.,[],[],"['indiasnowflakes', 'artyshruti']",[],,
358,en,1440897632394567682,82556709, DevikaRamarath1 So true   ,1440972523412221955,False, DevikaRamarath1 So true   ,2021-09-23T09:33:16.000Z,India,@DevikaRamarath1 So true ..,[],[],['DevikaRamarath1'],[],,
359,en,1440897632394567682,82556709, artyshruti Both I would say  After all colonisers can t bear it when their vassals get the better of them   ,1440965269153746944,False, artyshruti Both I would say  After all colonisers can t bear it when their vassals get the better of them   ,2021-09-23T09:04:26.000Z,India,@artyshruti Both I would say! After all colonisers can't bear it when their vassals get the better of them!! 😂,['😂'],[],['artyshruti'],[],,
360,en,1440897632394567682,82556709, GaurangJB  artyshruti Yes  since India’s vaccine certificates do have a verifiable QR Code  Britain should not have a problem with that ,1440957284109090821,False, GaurangJB  artyshruti Yes  since India’s vaccine certificates do have a verifiable QR Code  Britain should not have a problem with that ,2021-09-23T08:32:42.000Z,India,"@GaurangJB @artyshruti Yes, since India’s vaccine certificates do have a verifiable QR Code, Britain should not have a problem with that.",[],[],"['GaurangJB', 'artyshruti']",[],,
361,en,1440897632394567682,82556709, artyshruti Unadulterated jealousy   how can these brown guys whom we ruled for two centuries dare to overtake us  Honestly  ,1440939957061828610,False, artyshruti Unadulterated jealousy   how can these brown guys whom we ruled for two centuries dare to overtake us  Honestly  ,2021-09-23T07:23:51.000Z,India,@artyshruti Unadulterated jealousy...how can these brown guys whom we ruled for two centuries dare to overtake us! Honestly! 😂,['😂'],[],['artyshruti'],[],,
362,en,1440897632394567682,82556709, indiasnowflakes  artyshruti yes  and that s how photoshopped certificates get caught ,1440933576250314754,False, indiasnowflakes  artyshruti yes  and that s how photoshopped certificates get caught ,2021-09-23T06:58:30.000Z,India,"@indiasnowflakes @artyshruti yes, and that's how photoshopped certificates get caught.",[],[],"['indiasnowflakes', 'artyshruti']",[],,
363,en,1440897632394567682,82556709, artyshruti Ek do din ke nakhre hain bas…… everyone needs a little ego boost ,1440932325005533190,False, artyshruti Ek do din ke nakhre hain bas…… everyone needs a little ego boost ,2021-09-23T06:53:32.000Z,India,@artyshruti Ek-do din ke nakhre hain bas…… everyone needs a little ego boost.,[],[],['artyshruti'],[],,
364,en,1440897632394567682,82556709, artyshruti I would say its lack of understanding as well as posturing to ensure their vaccinated citizens don t have to quarantine in India  As per rules of India  UK citizens vaccinated or otherwise would be required to quarantine  as per the reply from British embassy person to Shiv Aroor,1440929527962554369,False, artyshruti I would say its lack of understanding as well as posturing to ensure their vaccinated citizens don t have to quarantine in India  As per rules of India  UK citizens vaccinated or otherwise would be required to quarantine  as per the reply from British embassy person to Shiv Aroor,2021-09-23T06:42:25.000Z,India,"@artyshruti I would say its lack of understanding as well as posturing to ensure their vaccinated citizens don't have to quarantine in India. As per rules of India, UK citizens vaccinated or otherwise would be required to quarantine..as per the reply from British embassy person to Shiv Aroor",[],[],['artyshruti'],['https://t.co/4J2Xz5vAud'],,
365,en,1440897632394567682,82556709, GaurangJB  artyshruti You cannot photoshop a QR code,1440927355086655494,False, GaurangJB  artyshruti You cannot photoshop a QR code,2021-09-23T06:33:47.000Z,India,@GaurangJB @artyshruti You cannot photoshop a QR code,[],[],"['GaurangJB', 'artyshruti']",[],,
366,en,1440897632394567682,82556709, artyshruti Some intern is drafting their advisory  Look at the language used ,1440927103411634183,False, artyshruti Some intern is drafting their advisory  Look at the language used ,2021-09-23T06:32:47.000Z,India,@artyshruti Some intern is drafting their advisory. Look at the language used.,[],[],['artyshruti'],[],,
367,en,1440897632394567682,82556709, artyshruti Sounds like the latter,1440920573912043526,False, artyshruti Sounds like the latter,2021-09-23T06:06:50.000Z,India,@artyshruti Sounds like the latter,[],[],['artyshruti'],[],,
368,en,1440897632394567682,82556709, artyshruti but why make a fuss  India also asks Brits to quarantine on arrival From the Indian Health Ministry https   t co LjtNQyBlKJ“xvi  All travellers from UK  Brazil and South Africa existing at the arrival airportIf tested negative  they will remain in home quarantine for 7 days,1440910431749505027,False, artyshruti but why make a fuss  India also asks Brits to quarantine on arrival From the Indian Health Ministry https   t co LjtNQyBlKJ“xvi  All travellers from UK  Brazil and South Africa existing at the arrival airportIf tested negative  they will remain in home quarantine for 7 days,2021-09-23T05:26:32.000Z,India,"@artyshruti but why make a fuss? India also asks Brits to quarantine on arrival 

From the Indian Health Ministry https://t.co/LjtNQyBlKJ

“xvi. All travellers from UK, Brazil and South Africa existing at the arrival airport

If tested negative, they will remain in home quarantine for 7 days",[],[],['artyshruti'],['https://t.co/46lViuO6ev'],,
369,en,1440897632394567682,82556709, artyshruti I hope there is    ,1440909898489892864,False, artyshruti I hope there is    ,2021-09-23T05:24:25.000Z,India,@artyshruti I hope there is....,[],[],['artyshruti'],[],,
370,en,1440897632394567682,82556709, kkalpu Absolutely true,1440909813781708809,False, kkalpu Absolutely true,2021-09-23T05:24:05.000Z,India,@kkalpu Absolutely true,[],[],['kkalpu'],[],,
371,en,1440897632394567682,82556709, GaurangJB Well   I am sure there is a way to counter check   ,1440909609934344199,False, GaurangJB Well   I am sure there is a way to counter check   ,2021-09-23T05:23:16.000Z,India,@GaurangJB Well.. I am sure there is a way to counter check ..,[],[],['GaurangJB'],[],,
